68740712	1
310187114	2
202372417	3
200194757	4
1102891902108618753	5
447260411	6
2190755568	7
977549977944821760	8
1003895325025865730	9
198832885	10
16084460	11
18806761	12
900231078	13
50982086	14
74205573	15
911000017	16
280405370	17
402219133	18
18097083	19
40900410	20
303168830	21
20509689	22
523386042	23
307570052	24
224074203	25
1637483929	26
397867366	27
2300055003	28
2365318187	29
1200268172	30
121803322	31
380456440	32
3436686957	33
579741408	34
149064381	35
18979745	36
283559538	37
278955879	38
77963344	39
343447873	40
2201623465	41
260788584	42
2216589010	43
2876878144	44
1136236737326395393	45
1109573601995440129	46
1138406986582806529	47
805508913261146112	48
1115297214325194755	49
1118941682	50
714011375031435264	51
48976307	52
154110601	53
3050371833	54
2379309613	55
266066285	56
65858141	57
1326748596	58
1095238556530995200	59
447415652	60
158342368	61
2288138575	62
1269484171	63
784574954	64
482389606	65
344739325	66
529634658	67
4119160593	68
3346916993	69
248179184	70
25555639	71
3096575289	72
108670198	73
372812630	74
2397043430	75
392199690	76
3005765446	77
998650076519116801	78
2495032879	79
2301243672	80
108994652	81
3351784787	82
552561770	83
173541298	84
268927636	85
19028805	86
144995624	87
2609822834	88
616501118	89
2591051161	90
2223841798	91
2765834914	92
1267843368	93
2250812558	94
1635846486	95
2613131558	96
1196286932	97
625552603	98
249122306	99
1400848982	100
7996082	101
15442630	102
20448792	103
14436030	104
19923515	105
169538164	106
38640768	107
22914352	108
226144052	109
74453123	110
107460646	111
112694236	112
198829810	113
8204452	114
14304620	115
1111444609	116
1713259195	117
22954354	118
320863192	119
1024011500	120
902495410903756800	121
249242910	122
392749463	123
838034907607740417	124
270996365	125
299886612	126
244132654	127
198234233	128
234850566	129
252272255	130
41097292	131
14225088	132
5107341	133
45544223	134
240823737	135
15581283	136
102687520	137
70525013	138
44898619	139
137354094	140
387315822	141
224074203	142
496754154	143
124746336	144
27038703	145
271567977	146
12895152	147
233406889	148
1005608908180860929	149
3439292716	150
200568348	151
78106895	152
17214331	153
4865590768	154
1117680927059083264	155
298172693	156
876703253228126208	157
241993704	158
826854837304360960	159
870518544	160
