15442630	news	Bilbao	43.26271	-2.92528	22954354	news	Madrid	40.4165	-3.70256
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
112694236	news	Madrid	40.4165	-3.70256	902495410903756800	news	Sevilla	37.38283	-5.97317
902495410903756800	news	Sevilla	37.38283	-5.97317	112694236	news	Madrid	40.4165	-3.70256
902495410903756800	news	Sevilla	37.38283	-5.97317	112694236	news	Madrid	40.4165	-3.70256
902495410903756800	news	Sevilla	37.38283	-5.97317	112694236	news	Madrid	40.4165	-3.70256
